,Date,Open,High,Low,Close*,Adj Close**,Volume,percentage,z-score,Label,significance,sentiment,30_SMA,50_SMA,200_SMA,EMA,Upper Bollinger Band,Lower Bollinger Band,stoch_k,stoch_d,Gain,Loss,AVG_Gain,AVG_Loss,RS,RSI,obv,VAO,Positive,VolumePositive
444,2010-06-25,10153.48,10202.91,10081.08,10143.81,10143.81,434500000.0,-0.000885470018123,-0.9179444506381456,0.0,1.0,0.0,10222.138,10516.661199999999,10350.66415,10219.535925368556,11363.592940107783,9669.729459892214,39.0458059116049,65.82350153388596,0.0,8.989999999999782,48.10219999999994,68.11739999999995,0.7061661190826423,41.38906002085705,2151520000.0,788617500.0002213,True,False
445,2010-06-28,10143.05,10201.93,10101.41,10138.52,10138.52,164100000.0,-0.0005215003041262,-0.8956642149842489,0.0,2.0,0.0,10206.083333333334,10499.058400000002,10353.87005,10218.720367330074,11339.968444230195,9658.148355769808,38.75640752107578,64.6872335651692,0.0,5.289999999999054,48.10219999999994,65.70499999999993,0.7320934479872154,42.266394393324845,1987420000.0,-2157914999.9999404,False,False
446,2010-06-29,10135.72,10135.8,9811.92,9870.3,9870.3,290500000.0,-0.0264555378891594,-1.4653300908969442,0.0,4.0,0.0,10180.899000000001,10474.6234,10355.48545,10215.213353605033,11316.205170294075,9633.041629705926,24.08297910751502,63.2096448034668,0.0,268.22000000000116,46.63439999999995,71.06939999999994,0.6561811412506646,39.62013121071706,1696920000.0,-30084180000.00038,False,False
447,2010-06-30,9868.34,9908.92,9753.84,9774.02,9774.02,235090000.0,-0.0097545160734727,-1.6154961228139877,0.0,3.0,0.0,10156.334666666666,10447.7626,10356.21815,10210.773048048417,11291.381079024566,9604.144120975434,18.815818986503885,61.61040565662028,0.0,96.27999999999884,46.13419999999994,72.99499999999993,0.6320186314131103,38.72618971671092,1461830000.0,-13484762400.000137,False,False
448,2010-07-01,9773.27,9795.48,9621.89,9732.53,9732.53,262820000.0,-0.004244926857117,-1.6398702390642688,0.0,2.0,0.0,10132.606666666667,10419.9148,10356.85375,10205.96041189891,11264.221989567082,9575.607610432919,16.546038415037813,59.960645970067354,0.0,41.48999999999978,45.97699999999993,73.82479999999993,0.6227852970817392,38.3775535926839,1199010000.0,6266942900.000306,True,False
449,2010-07-02,9732.53,9770.87,9614.32,9686.48,9686.48,199570000.0,-0.0047315548988804,-1.674684409091341,0.0,5.0,0.0,10119.889,10390.9586,10357.152150000002,10200.733387760984,11234.572827795304,9547.344372204696,14.026795336801715,58.25439193366009,0.0,46.05000000000109,45.78959999999992,74.74579999999995,0.6126043202427421,37.98850794040587,999440000.0,-1220370550.0003195,False,False
450,2010-07-06,9686.48,9858.13,9659.01,9743.62,9743.62,261020000.0,0.0058989436823284,-1.48936604412998,1.0,4.0,0.0,10104.896666666666,10361.7454,10356.9117,10196.134416137733,11191.450330881871,9532.040469118128,17.152735608037553,56.59831887401112,57.14000000000124,0.0,45.532599999999945,74.74579999999995,0.6091659999625394,37.8560073961742,1260460000.0,-3902248999.9997153,False,True
451,2010-07-07,9743.62,10026.6,9736.7,10018.28,10018.28,219560000.0,0.0281887019403466,-0.8287506081508076,1.0,2.0,0.0,10103.287000000002,10338.010400000001,10358.0835,10194.345238794163,11136.565109213618,9539.455690786384,32.178475105720715,55.275305599430546,274.65999999999985,0.0,51.010799999999946,74.74579999999995,0.6824570745112097,40.563119549987825,1480020000.0,29998482799.999825,True,True
452,2010-07-08,10019.26,10139.86,10019.26,10138.99,10138.99,192210000.0,0.0120489744746601,-0.5161054498877055,1.0,2.0,0.0,10106.461666666668,10320.9504,10359.67745,10193.788437935104,11098.653218829539,9543.24758117046,38.782119665413866,54.21906503384857,120.70999999999913,0.0,53.424999999999926,70.48499999999993,0.7579626870965451,43.11597126946977,1672230000.0,11423040299.999706,True,True
453,2010-07-09,10138.99,10201.77,10118.41,10198.03,10198.03,134810000.0,0.0058230652165551,-0.3397728743654885,1.0,2.0,0.0,10113.914333333332,10304.005599999999,10361.773299999999,10193.831097842069,11053.709200807394,9554.301999192603,42.01200264780383,53.19375068986339,59.04000000000087,0.0,53.540199999999935,70.48499999999993,0.7595970773923528,43.168807629417245,1807040000.0,5114691400.000069,True,True
454,2010-07-12,10199.24,10220.28,10146.49,10216.27,10216.27,131490000.0,0.0017885807356909,-0.2627155244336283,1.0,3.0,0.0,10112.490333333333,10284.9846,10363.7053,10194.056754974987,10992.349679151614,9577.619520848386,43.00985267488364,52.11194127831929,18.23999999999978,0.0,51.46399999999994,70.48499999999993,0.730141164786834,42.20124806271474,1938530000.0,4324048650.000029,True,True
455,2010-07-13,10217.55,10407.82,10217.55,10363.02,10363.02,179040000.0,0.0143643423676156,0.161986712426203,1.0,3.0,0.0,10120.036666666669,10272.0728,10366.77765,10195.755755663544,10948.413233322844,9595.732366677155,51.038059444289466,51.30048984682234,146.75,0.0,54.398999999999944,67.31079999999994,0.8081763996268057,44.695661318973485,2117570000.0,9011978400.00017,True,True
456,2010-07-14,10370.96,10400.1,10303.0,10366.72,10366.72,208530000.0,0.0003570387782712,0.2266776573485938,1.0,2.0,0.0,10131.46,10256.3706,10370.074050000001,10197.474696464624,10884.048736918612,9628.692463081388,51.240474197589585,50.39867721513038,3.6999999999989086,0.0,51.60859999999993,67.31079999999994,0.7667209422559229,43.39796534459473,2326100000.0,3163400100.0000153,True,False
457,2010-07-15,10367.1,10379.74,10240.48,10359.31,10359.31,210000000.0,-0.000714787319422,0.2522697265239546,0.0,1.0,0.0,10135.119,10245.0214,10373.544650000002,10199.101681922697,10843.043584504128,9646.99921549587,50.83509762408842,49.66316399786038,0.0,7.4099999999998545,51.60859999999993,62.95779999999995,0.8197332181238858,45.046889838556496,2116100000.0,10331999999.999771,True,False
458,2010-07-16,10356.2,10356.2,10079.58,10097.9,10097.9,335060000.0,-0.0252343061458726,-0.5097932598170096,0.0,2.0,0.0,10129.873,10229.6428,10375.08735,10198.084371802513,10801.367561495004,9657.918038504995,36.53422176998023,48.69666620690915,0.0,261.40999999999985,51.60859999999993,66.98719999999994,0.7704247975732673,43.51638084991204,1781040000.0,-40203849399.99992,False,False
459,2010-07-19,10098.12,10187.28,10073.68,10154.43,10154.43,176970000.0,0.0055981936838354,-0.2925351726117857,1.0,2.0,0.0,10137.288333333334,10222.325,10377.1485,10197.64558954568,10788.200442878386,9656.449557121616,39.62679096026654,48.07650911059725,56.530000000000655,0.0,52.73919999999995,60.05699999999993,0.8781524218658942,46.75618504878711,1958010000.0,4238431500.0001287,True,True
460,2010-07-20,10151.48,10236.4,10007.76,10229.96,10229.96,194410000.0,0.0074381329134178,0.0062679373622671,1.0,4.0,0.0,10151.070666666667,10219.3156,10379.7369,10197.970357879396,10783.356576527733,9655.274623472267,43.75878726209422,47.6690312024064,75.52999999999884,0.0,54.24979999999992,57.25919999999994,0.9474425070556343,48.650602193544906,2152420000.0,20972950799.999844,True,True
461,2010-07-21,10226.02,10265.54,10065.5,10120.53,10120.53,203900000.0,-0.0106970115230166,-0.3600485206562461,0.0,3.0,0.0,10157.089,10206.0234,10382.79315,10197.192139725163,10746.469885736009,9665.576914263991,37.772234166516256,46.81891386562571,0.0,109.42999999999847,46.15559999999994,59.447799999999916,0.7764055187912758,43.706547327074695,1948520000.0,-9173460999.999956,False,False
462,2010-07-22,10121.81,10363.24,10121.81,10322.3,10322.3,202220000.0,0.0199367029197086,0.3712833640227209,1.0,2.0,0.0,10171.190666666665,10197.5042,10386.9663,10198.449256453969,10716.048498953069,9678.95990104693,47.340904486414644,46.192020962157066,201.76999999999862,0.0,50.19099999999991,58.71019999999993,0.854894038855258,46.08856468064629,2150740000.0,16132100499.999926,True,True
463,2010-07-23,10321.16,10441.95,10287.48,10424.62,10424.62,200000000.0,0.0099125194966238,0.7944395210975612,1.0,4.0,0.0,10179.593666666666,10188.0584,10391.09065,10200.721656921654,10670.5546543045,9705.5621456955,49.69729892862536,45.506856295662885,102.32000000000153,0.0,49.26439999999995,58.71019999999993,0.8391114320850552,45.62591572462413,2350740000.0,11981000000.000132,True,True
464,2010-07-26,10424.17,10526.79,10414.4,10525.43,10525.43,178820000.0,0.0096703764741543,1.2202930103570413,1.0,3.0,0.0,10190.072333333335,10182.908000000001,10395.06155,10203.983775579916,10644.531535423504,9721.284464576498,55.430768575583,45.037645900913994,100.80999999999949,0.0,51.28059999999994,56.43099999999995,0.9087310166397901,47.609171157052714,2529560000.0,9805594699.999844,True,True
465,2010-07-27,10525.28,10578.33,10494.86,10537.69,10537.69,180550000.0,0.0011647980177531,1.369225269157798,1.0,3.0,0.0,10201.632333333335,10181.258600000001,10399.1221,10207.335967692685,10637.057917064703,9725.459282935299,56.17665131502903,44.728020662975766,12.260000000000218,0.0,51.52579999999995,53.17519999999993,0.9689817809806077,49.21232844003401,2710110000.0,197702249.99988177,True,True
466,2010-07-28,10537.01,10548.52,10463.22,10497.88,10497.88,162070000.0,-0.0037778678249219,1.2831302087759668,0.0,3.0,0.0,10204.735999999999,10178.6996,10402.677150000001,10210.254303453677,10625.66235887316,9731.73684112684,53.75466176712148,44.36659938289361,0.0,39.81000000000131,51.41239999999994,53.97139999999996,0.952585999251455,48.785866518383266,2548040000.0,-1294939299.9999647,False,False
467,2010-07-29,10498.94,10584.99,10387.39,10467.16,10467.16,202110000.0,-0.0029263051206528,1.1878202761533114,0.0,2.0,0.0,10206.659333333335,10177.8238,10405.68825,10212.834519972384,10622.293963234968,9733.353636765032,51.885696207922415,44.087995928082535,0.0,30.719999999999345,51.41239999999994,52.28819999999996,0.9832505230625644,49.57772664767609,2345930000.0,-3846153299.999765,False,False
468,2010-07-30,10465.19,10507.19,10347.5,10465.94,10465.94,208160000.0,-0.0001165550158781,1.2215846970114566,0.0,3.0,0.0,10207.718333333332,10178.2552,10408.58895,10215.376332380458,10623.821833624634,9732.688566375366,51.81147296631364,43.88410752554628,0.0,1.2199999999993452,51.41239999999994,50.98099999999995,1.0084619760302855,50.21065810882342,2137770000.0,8033935199.999864,True,True
469,2010-08-02,10468.82,10692.2,10468.59,10674.38,10674.38,167640000.0,0.0199160323869618,2.0780329060524125,1.0,2.0,0.0,10215.176333333335,10190.3826,10412.60555,10219.985452637313,10656.247608717837,9724.517591282165,64.4926963113482,44.28533717615206,208.4399999999987,0.0,55.58119999999992,43.45379999999994,1.279087214466859,56.12278487403443,2305410000.0,15755645399.999792,True,True
470,2010-08-03,10673.92,10676.95,10600.96,10636.38,10636.38,164880000.0,-0.0035599257287074,1.853685760455701,0.0,3.0,0.0,10221.642,10199.2424,10415.708149999999,10224.166328342459,10681.888157728989,9716.59664227101,62.18082485140137,44.52323335695166,0.0,38.0,53.073599999999935,44.213799999999935,1.200385400033474,54.55341596136807,2140530000.0,-424566000.00012,False,False
471,2010-08-04,10630.2,10702.99,10627.53,10680.43,10680.43,173360000.0,0.0041414466199967,1.9205959080892108,1.0,1.0,0.0,10234.538999999999,10211.519600000001,10418.7956,10228.747102184265,10711.315715164765,9711.723484835238,64.86077058326084,44.933169351015124,44.05000000000109,0.0,53.95459999999996,41.67739999999994,1.2945769169861852,56.41898109419442,2313890000.0,2629871200.0000124,True,True
472,2010-08-05,10679.67,10679.75,10612.85,10674.98,10674.98,139610000.0,-0.000510279080524,1.7995639315240004,0.0,0.0,0.0,10247.090333333334,10224.1442,10422.19095,10233.226768608183,10738.325363770833,9709.963036229168,64.52919954492633,45.35778618820291,0.0,5.450000000000728,53.95459999999996,41.32999999999996,1.3054585047181226,56.62468016867364,2174280000.0,4004014800.0000405,True,False
473,2010-08-06,10668.55,10668.7,10515.37,10653.56,10653.56,154870000.0,-0.0020065611364142,1.6315650742402663,0.0,1.0,0.0,10263.782333333333,10237.7264,10424.9978,10237.446058243926,10760.787228815087,9714.665571184913,63.22603410618787,45.82106100880034,0.0,21.420000000000073,53.95459999999996,40.37239999999998,1.3364229027751628,57.199529297019936,2019410000.0,9528376749.999943,True,False
474,2010-08-09,10654.62,10719.94,10649.4,10698.75,10698.75,166330000.0,0.0042417745805158,1.7131735283108336,1.0,3.0,0.0,10282.280333333332,10246.5216,10428.28415,10242.076204242907,10785.585987299515,9707.457212700485,65.97533598184572,46.07358165799099,45.19000000000051,0.0,49.167599999999986,40.37239999999998,1.21785179974438,54.91132454768819,2185740000.0,2341926399.999988,True,True
475,2010-08-10,10696.63,10700.71,10551.62,10644.25,10644.25,203490000.0,-0.0050940530435799,1.4444463748220853,0.0,1.0,0.0,10299.138,10256.674,10431.7586,10246.112505563038,10806.307697864602,9707.0403021354,62.65962559850093,46.37406367399792,0.0,54.5,49.167599999999986,39.015199999999965,1.2602165309930498,55.75645137146928,1982250000.0,3680116649.999822,True,False
476,2010-08-11,10631.82,10631.9,10367.33,10378.83,10378.83,219330000.0,-0.024935528571764,0.4515436072645648,0.0,4.0,0.0,10316.089,10263.7702,10433.2462,10247.444371931148,10810.296680438038,9717.243719561964,46.51181183799865,46.456759179771524,0.0,265.4200000000001,49.167599999999986,42.0714,1.1686704031717505,53.8887975536777,1762920000.0,-26491774049.99997,False,False
477,2010-08-12,10361.58,10361.65,10268.71,10319.95,10319.95,221030000.0,-0.00567308646543,0.2211167658063525,0.0,2.0,0.0,10334.286666666669,10265.1784,10434.98505,10248.171929294203,10811.918023457714,9718.438776542287,42.92962784953372,46.25719129706833,0.0,58.8799999999992,44.657199999999975,43.24899999999998,1.032560290411339,50.80096739479126,1541890000.0,1054313100.0000964,True,False
478,2010-08-13,10320.33,10354.92,10285.44,10303.15,10303.15,151620000.0,-0.0016279148639286,0.1400734488542858,0.0,4.0,0.0,10353.307333333332,10266.1358,10437.161,10248.723559997541,10812.97231831647,9719.29928168353,41.90753730934664,46.03182085006734,0.0,16.80000000000109,44.54239999999998,43.585,1.0219662728002747,50.5431908804753,1390270000.0,-2582088600.000099,False,False
479,2010-08-16,10303.07,10333.12,10209.53,10302.01,10302.01,146040000.0,-0.0001106457733799,0.132036896395823,0.0,3.0,0.0,10373.825,10273.5366,10439.2602,10249.258172883732,10811.863658005754,9735.209541994245,41.83818116554827,46.10701192342478,0.0,1.139999999999418,44.54239999999998,37.14159999999996,1.1992590518448323,54.530140541599344,1244230000.0,4481237399.999926,True,False
480,2010-08-17,10297.63,10480.44,10297.47,10405.85,10405.85,191340000.0,0.0100795864108071,0.5073175377636903,1.0,1.0,0.0,10395.899333333333,10285.323799999998,10442.476,10250.82909969493,10808.397104183041,9762.250495816956,48.15567412346613,46.42616730479676,103.84000000000015,0.0,46.619199999999985,34.83199999999997,1.3384014699127245,57.23574361089832,1435570000.0,3232689300.0000834,True,True
481,2010-08-18,10398.59,10472.3,10330.02,10415.54,10415.54,168560000.0,0.0009312069653129,0.5156131310445005,1.0,3.0,0.0,10409.141333333333,10294.835,10444.7408,10252.481341876457,10809.504727364108,9780.16527263589,48.7452013457526,46.64094584195843,9.69000000000051,0.0,44.343199999999996,34.83199999999997,1.2730592558566844,56.00642625468583,1604130000.0,2423892800.0001717,True,True
482,2010-08-19,10411.15,10411.15,10216.19,10271.21,10271.21,227740000.0,-0.0138571787924584,-0.0636045770695753,0.0,2.0,0.0,10413.548666666666,10302.2742,10447.5332,10252.669196931662,10804.200606087326,9800.347793912673,39.96434850853867,46.795550305695535,0.0,144.33000000000175,44.343199999999996,36.90400000000002,1.2015824842835459,54.57812700006891,1376390000.0,-9669840400.000216,False,False
483,2010-08-20,10270.98,10270.98,10147.24,10213.62,10213.62,251150000.0,-0.0056069343339293,-0.3136484627702394,0.0,2.0,0.0,10414.068333333335,10303.096000000001,10449.6541,10252.277551068353,10804.289365820618,9801.902634179385,36.460646472266724,46.60749310128088,0.0,57.58999999999833,38.87759999999999,38.055799999999984,1.0215946058156709,50.53409832400492,1125240000.0,1132686500.0000548,True,False
484,2010-08-23,10215.51,10304.7,10170.29,10174.41,10174.41,173000000.0,-0.0038389914643388,-0.5009729357302796,0.0,3.0,0.0,10412.673,10302.3628,10451.6666,10251.496636518332,10804.212488823081,9800.51311117692,34.075160157937326,46.33328381416492,0.0,39.210000000000946,38.1068,38.84,0.9811225540679711,49.523566931958186,952240000.0,-10913705000.000164,False,False
485,2010-08-24,10173.05,10173.05,9991.18,10040.45,10040.45,223680000.0,-0.0131663654206974,-1.024955418247481,0.0,2.0,0.0,10401.920666666667,10299.354,10452.85815,10249.38026776822,10805.715175075884,9792.992824924115,25.92520487439851,45.916204294041634,0.0,133.95999999999913,38.1068,41.11559999999998,0.9268209633326527,48.10104212949874,728560000.0,-9319627199.999788,False,False
486,2010-08-25,10040.15,10097.4,9937.98,10060.06,10060.06,183890000.0,0.0019530997116661,-0.9275026519012096,1.0,2.0,0.0,10391.698666666667,10292.4598,10453.12865,10247.48191786827,10802.337149885352,9782.582450114649,27.11825222517626,45.30964759976167,19.609999999998763,0.0,34.22139999999996,41.11559999999998,0.8323215519170334,45.42442624474028,912450000.0,7791419300.000147,True,True
487,2010-08-26,10059.9,10104.71,9968.1,9985.81,9985.81,176330000.0,-0.0073806716858547,-1.192514888094288,0.0,2.0,0.0,10379.248666666668,10283.9868,10452.9406,10244.858286237213,10799.971939612376,9768.001660387625,22.60097706988542,44.60806728479454,0.0,74.25,34.12759999999999,42.60059999999998,0.801106087707685,44.47856198894279,736120000.0,-8921416349.999884,False,False
488,2010-08-27,9982.18,10159.88,9936.62,10150.65,10150.65,207760000.0,0.0165074240347051,-0.5239822872971898,1.0,3.0,0.0,10381.007,10278.3164,10452.559150000001,10243.913786663421,10793.796297234574,9762.836502765425,32.62963210824424,44.08241267497946,164.84000000000015,0.0,36.93019999999997,42.60059999999998,0.8668938935132366,46.43509181348609,943880000.0,21274623999.999924,True,True
489,2010-08-30,10145.58,10150.57,10007.68,10009.73,10009.73,150480000.0,-0.0138828547925502,-1.0393123069279426,0.0,3.0,0.0,10376.183666666668,10269.4982,10451.372949999999,10241.566118338087,10788.021957992674,9750.974442007326,24.05623931519932,43.36886193711482,0.0,140.92000000000007,36.60079999999998,45.418999999999976,0.8058477729584534,44.62434680406438,793400000.0,-10442559600.000065,False,False
490,2010-08-31,10006.42,10073.38,9941.84,10014.72,10014.72,255420000.0,0.0004985149449585,-0.9825338942217826,1.0,2.0,0.0,10369.008999999998,10260.9444,10449.990249999999,10239.292179126885,10781.930469697341,9739.95833030266,24.359824541123906,42.669592052530845,4.989999999999782,0.0,36.70059999999998,45.25439999999999,0.810984125300523,44.78140442925995,1048820000.0,1816036199.999684,True,True
491,2010-09-01,10016.01,10279.08,10016.01,10269.47,10269.47,205710000.0,0.0254375559176891,0.0189885390871587,1.0,2.0,0.0,10373.973666666667,10260.4634,10450.35025,10239.59466373571,10781.371115366235,9739.555684633766,39.858489131162166,42.42880823729265,254.75,0.0,41.79559999999998,42.2766,0.9886225476977802,49.713936354704636,1254530000.0,25081191749.99985,True,True
492,2010-09-02,10270.08,10320.37,10253.96,10320.1,10320.1,149930000.0,0.0049301473201637,0.2264629707526898,1.0,3.0,0.0,10373.900333333333,10260.8966,10450.598399999999,10240.401542530448,10781.969222610507,9739.823977389493,42.93875365792822,42.24472217772833,50.63000000000102,0.0,42.709799999999994,42.2766,1.010246803196094,50.25486430770099,1404460000.0,4937944549.999924,True,True
493,2010-09-03,10321.92,10451.15,10321.84,10447.93,10447.93,168600000.0,0.0123865078826754,0.7116915215091962,1.0,0.0,0.0,10374.677333333333,10266.7992,10450.803249999999,10242.481382110565,10789.557495837109,9744.04090416289,50.71576757174408,42.400559337899104,127.82999999999993,0.0,45.2664,39.363799999999976,1.1499499540186675,53.487289407327424,1573060000.0,10357941000.000221,True,True
494,2010-09-07,10446.8,10446.8,10332.4,10340.69,10340.69,149040000.0,-0.0102642341593023,0.2906193593278747,0.0,4.0,0.0,10368.519333333332,10270.736799999999,10450.3196,10243.465553287911,10792.679181813794,9748.794418186204,44.191422956883635,42.50347167880468,0.0,107.23999999999978,45.2664,41.32879999999997,1.0952749656413936,52.27356712612247,1424020000.0,-7289546399.999707,False,False
495,2010-09-08,10338.49,10426.7,10335.69,10387.01,10387.01,166760000.0,0.0044793916073297,0.4533350939993452,1.0,5.0,0.0,10363.496666666666,10275.7066,10450.1231,10244.903943147612,10797.242431701405,9754.170768298594,47.00947258911354,42.66853298016544,46.31999999999971,0.0,46.19279999999999,41.22299999999999,1.1205589112873882,52.8426211279883,1590780000.0,969709400.0000849,True,True
496,2010-09-09,10388.14,10476.62,10386.63,10415.24,10415.24,163590000.0,0.0027178177358064,0.5426120808002234,1.0,2.0,0.0,10360.742,10286.605399999999,10450.537100000001,10246.610678913738,10796.200778286062,9777.010021713935,48.726949728963476,43.1614123925944,28.229999999999563,0.0,46.75739999999998,35.85859999999997,1.3039382463342135,56.596058874794245,1754370000.0,-2680422150.000036,False,True
497,2010-09-10,10415.01,10471.28,10403.17,10462.77,10462.77,140320000.0,0.0045635050176473,0.7017795085179651,1.0,4.0,0.0,10360.595666666666,10300.3804,10451.260149999998,10248.776404645865,10790.27617400386,9810.48462599614,51.61861421557596,43.817468297175836,47.530000000000655,0.0,47.70799999999999,33.93299999999999,1.4059470132319571,58.43632488578043,1894690000.0,3584474400.00001,True,True
498,2010-09-13,10458.6,10567.59,10458.6,10544.13,10544.13,190720000.0,0.0077761434113527,0.9833462957524316,1.0,3.0,0.0,10363.202,10316.6124,10451.72605,10251.735383369723,10782.927507573986,9850.297292426014,56.568452688767294,44.61791658265043,81.35999999999876,0.0,49.335199999999965,33.103199999999994,1.4903453442567478,59.84492663613073,2085410000.0,5918995199.999625,True,True
499,2010-09-14,10544.73,10588.32,10499.7,10526.49,10526.49,192410000.0,-0.0016729687513336,0.888195462739309,0.0,3.0,0.0,10358.272333333332,10333.4126,10452.18995,10254.487805050789,10766.402134582371,9900.423065417628,55.49525762157096,45.44728582834582,0.0,17.639999999999418,49.335199999999965,32.53499999999996,1.5163731366221,60.26026564000089,1893000000.0,-3371023200.000084,False,False
500,2010-09-15,10526.42,10587.8,10480.78,10572.73,10572.73,167420000.0,0.0043927273003632,1.060662242258387,1.0,3.0,0.0,10356.150666666665,10349.9948,10452.731600000001,10257.675659033084,10753.277074975947,9946.712525024053,58.30844015599046,46.27039991930488,46.23999999999978,0.0,49.11719999999994,32.53499999999996,1.5096726602120794,60.154166084930964,2060420000.0,6435624799.999781,True,True
501,2010-09-16,10571.75,10603.69,10522.48,10594.83,10594.83,170300000.0,0.0020902832097291,1.1564954469193969,1.0,3.0,0.0,10353.297333333332,10361.5258,10454.15615,10261.052731628053,10759.02406200259,9964.027537997408,59.652975926117456,46.819889935712816,22.100000000000364,0.0,44.065999999999946,32.53499999999996,1.3544183187336714,57.52666414276576,2230720000.0,5406173500.000136,True,True
502,2010-09-17,10595.55,10650.16,10567.36,10607.85,10607.85,367230000.0,0.0012289012659949,1.2190643481403614,1.0,2.0,0.0,10351.059666666666,10370.902999999998,10455.4712,10264.526161866681,10769.09446987519,9972.711530124807,60.44509609476241,47.25314946429979,13.020000000000437,0.0,41.91219999999998,32.53499999999996,1.2882188412478877,56.29788628719417,2597950000.0,-334179299.99994653,False,True
503,2010-09-20,10608.08,10774.13,10608.08,10753.62,10753.62,157120000.0,0.0137417101486163,1.853258384195472,1.0,4.0,0.0,10354.395,10382.0148,10456.8814,10269.424476344524,10791.367708455276,9972.661891544725,69.31355669256374,47.79918054519498,145.77000000000044,0.0,43.64679999999996,32.53499999999996,1.341533732903028,57.292949234594104,2755070000.0,9822356800.000195,True,True
504,2010-09-21,10753.39,10833.39,10717.74,10761.03,10761.03,186740000.0,0.0006890702851691,1.7948113814197617,1.0,4.0,0.0,10356.471,10392.91,10458.42315,10274.347626377097,10813.111701693191,9972.708298306809,69.76437162725334,48.334270924242375,7.4099999999998545,0.0,43.43019999999997,32.53499999999996,1.3348762870754578,57.17117838168005,2941810000.0,-2714265899.9996333,False,True
505,2010-09-22,10761.11,10805.38,10708.4,10739.31,10739.31,168590000.0,-0.0020183941500024,1.611034760419109,0.0,3.0,0.0,10359.639666666666,10400.4358,10460.28895,10279.003661559458,10831.783349006428,9969.08825099357,68.44295457172578,48.6823688267911,0.0,21.720000000001164,40.49519999999997,32.969399999999986,1.2282662104860866,55.12205878749765,2773220000.0,-2963812199.9999876,False,False
506,2010-09-23,10738.48,10761.94,10640.92,10662.42,10662.42,156830000.0,-0.0071596778563985,1.2007810403493695,0.0,1.0,0.0,10369.092666666666,10406.3498,10461.65655,10282.84286799292,10843.874737551174,9968.824862448826,63.765065188691295,48.932860646613136,0.0,76.88999999999942,40.42119999999999,34.507199999999976,1.171384522650346,53.94643419584564,2616390000.0,-6117938300.000034,False,False
507,2010-09-24,10664.39,10865.78,10664.31,10860.26,10860.26,179270000.0,0.0185548871644523,1.9945933730532133,1.0,4.0,0.0,10387.103,10416.3688,10464.0073,10288.624270366956,10872.062626529074,9960.674973470926,75.80139807384606,49.432186655608284,197.84000000000015,0.0,44.37799999999999,34.35899999999998,1.2915975435839233,56.36232012903718,2795660000.0,17069193050.000027,True,True
508,2010-09-27,10860.03,10873.2,10809.62,10812.04,10812.04,143910000.0,-0.0044400410303251,1.69090009605927,0.0,2.0,0.0,10404.066,10430.651600000001,10466.63765,10293.864656110554,10890.352477143413,9970.950722856589,72.86775486861883,50.15885731758106,0.0,48.219999999999345,44.37799999999999,30.095199999999966,1.4745873096041908,59.58922135748164,2651750000.0,-4226636699.9998536,False,False
509,2010-09-28,10809.17,10886.21,10728.64,10858.14,10858.14,167110000.0,0.0042637652098955,1.7906287424388792,1.0,4.0,0.0,10422.603666666666,10444.7258,10469.2431,10299.513775937414,10912.920229001602,9976.531370998398,75.67241998187002,50.87976989801313,46.099999999998545,0.0,44.16939999999995,30.095199999999966,1.46765597171642,59.47571251982775,2818860000.0,8474983650.000024,True,True
510,2010-09-29,10857.98,10869.26,10798.88,10835.28,10835.28,158830000.0,-0.0021053329575783,1.623624417715865,0.0,2.0,0.0,10436.918000000001,10456.832199999999,10471.39035,10304.877155567641,10933.58599983115,9980.078400168848,74.28164678254419,51.490227088422124,0.0,22.859999999998763,42.65879999999997,30.552399999999942,1.3962503764025103,58.26813383744567,2660030000.0,192184300.00015023,True,False
511,2010-09-30,10836.04,10948.88,10745.44,10788.05,10788.05,214540000.0,-0.004358909045267,1.3699141145712317,0.0,2.0,0.0,10449.335,10470.1826,10472.973100000001,10309.713747915384,10945.881714005913,9994.483485994087,71.40823391272072,52.16294708334622,0.0,47.23000000000138,42.65879999999997,29.308400000000002,1.4555144600182872,59.275336542202545,2445490000.0,-12681459400.000124,False,False
512,2010-10-01,10789.72,10866.54,10780.64,10829.68,10829.68,161890000.0,0.0038588994303883,1.4756864560592486,1.0,2.0,0.0,10467.950666666666,10480.3302,10474.61625,10314.918333396803,10964.720715798441,9995.93968420156,73.94094993581515,52.69494799233423,41.63000000000102,0.0,39.456000000000024,29.308400000000002,1.3462352090185756,57.378527261199125,2607380000.0,985910100.0000236,True,True
513,2010-10-04,10828.85,10853.71,10711.12,10751.27,10751.27,160370000.0,-0.0072402878016709,1.113292736539811,0.0,4.0,0.0,10485.872333333333,10486.8632,10476.1126,10319.285722740538,10976.964343154343,9996.762056845657,69.17058569438278,53.08441372764937,0.0,78.40999999999985,37.40959999999999,30.8766,1.2115841770143083,54.783543380653775,2447010000.0,-4994723650.00007,False,False
514,2010-10-05,10752.78,10965.61,10752.63,10944.72,10944.72,216240000.0,0.0179932231261981,1.8108399924224927,1.0,4.0,0.0,10511.549333333332,10495.249,10478.630599999999,10325.545249350213,11002.105556453727,9988.392443546272,80.93983658719097,53.59459508788154,193.4499999999989,0.0,39.26239999999998,30.8766,1.271590783959373,55.97798656952621,2663250000.0,18510144000.00008,True,True
